country	countryLabel	state	stateLabel
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q935620	Butel Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q950881	Zrnovci Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1018191	Petrovec Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1020859	Šuto Orizari Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1057563	Brvenica Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1125333	Ohrid Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1155055	Kavadarci Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1309481	Saraj Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1323322	Delčevo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1323332	Mavrovo i Rostuše Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1323340	Debarca Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1344996	Debar Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1346554	Karbinci
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1386136	Kisela Voda Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1419314	Čair Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1422453	Kriva Palanka Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1463152	Centar Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1463246	Karpoš Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1475001	Rankovce Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1779085	Centar Župa Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1779775	Bosilovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1819289	Kočani Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1839369	Mogila Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1946579	Novo Selo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1992691	Dolneni Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1992701	Gradsko Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1992708	Aerodrom Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1992716	Kratovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1992728	Konče Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1992752	Bogdanci Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1994547	Čaška Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1996410	Želino Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1996413	Dojran Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1996470	Lozovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q1996740	Vrapčište Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2018921	Plasnica Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2018930	Krivogaštani Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2018957	Kičevo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2018965	Valandovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2018974	Gevgelija Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2018980	Vasilevo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2019836	Gazi Baba Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2029825	Vevčani Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2041219	Makedonska Kamenica Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2041236	Lipkovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2088022	Novaci Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2088034	Studeničani Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2088561	Veles Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2088585	Rosoman Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2128903	Staro Nagoričane Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2270414	Probištip Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2282240	Sopište Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2282274	Tearce Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2308277	Sveti Nikole Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2308287	Strumica Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2352376	Kumanovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2364199	Makedonski Brod Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2370973	Demir Kapija Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2423082	Štip Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2476159	Kruševo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2479526	Vinica Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2575820	Greater Skopje
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q2738284	Radoviš Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q3245456	Tetovo Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q3246545	Negotino Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q6312454	Prilep Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q9035785	Bogovinje Municipality
http://www.wikidata.org/entity/Q221	North Macedonia	http://www.wikidata.org/entity/Q9050283	Zelenikovo Municipality
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q189296	Berat County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q192849	Vlorë County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q192853	Durrës County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q192866	Dibër County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q193436	Lezhë County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q193438	Shkodër County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q193454	Gjirokastër County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q193464	Korçë County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q193790	Elbasan County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q229892	Tirana County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q231896	Kukës County
http://www.wikidata.org/entity/Q222	Albania	http://www.wikidata.org/entity/Q231900	Fier County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q1435	Zagreb
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q27038	Zagreb County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q57056	Krapina-Zagorje County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q57060	Sisak-Moslavina County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q57071	Karlovac County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q57967	Varaždin County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58026	Koprivnica-Križevci County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58060	Bjelovar-Bilogora County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58071	Primorje-Gorski Kotar County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58081	Lika-Senj County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58092	Virovitica-Podravina County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58111	Požega-Slavonia County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58129	Brod-Posavina County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58146	Zadar County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58159	Osijek-Baranja County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58194	Šibenik-Knin County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58225	Vukovar-Srijem County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58253	Split-Dalmatia County
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q780884	Cuvette Department
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q827015	Bouenza Department
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q855327	Kouilou Department
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q862753	Lékoumou Department
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q863554	Likouala Department
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q864647	Pool Department
http://www.wikidata.org/entity/Q971	Republic of the Congo	http://www.wikidata.org/entity/Q969317	Niari Department
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q3838	Kinshasa
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q80953	Kasaï-Oriental
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q130268	Haut-Katanga Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q130566	Maniema
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q130576	Kasaï-Occidental
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q130625	North Kivu
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q139626	Équateur
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q209829	Sankuru
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q217242	Katanga Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q241886	Lomami Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q427246	Tshuapa
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q488326	South Kivu
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q559537	Kwilu
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q605672	Haut-Lomami Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q630900	Tshopo
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q652056	Bas-Uele
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q671442	Bandundu Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q751632	Haut-Uele
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q826585	Tanganyika Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q831370	Orientale Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q834551	Sud-Ubangi
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q843312	Nord-Ubangi
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q847527	Mongala
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q917992	Kasai-Oriental
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q988104	Équateur
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q1043494	Kongo Central
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q1159531	Lualaba Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q1163429	Mai-Ndombe Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q6373961	Kasai Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q6702952	Kasaï-Central
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q24205498	Kwango Province
http://www.wikidata.org/entity/Q974	Democratic Republic of the Congo	http://www.wikidata.org/entity/Q24909562	Ituri Province
http://www.wikidata.org/entity/Q977	Djibouti	http://www.wikidata.org/entity/Q283979	Dikhil Region
http://www.wikidata.org/entity/Q977	Djibouti	http://www.wikidata.org/entity/Q645896	Tadjourah Region
http://www.wikidata.org/entity/Q977	Djibouti	http://www.wikidata.org/entity/Q705941	Arta Region
http://www.wikidata.org/entity/Q977	Djibouti	http://www.wikidata.org/entity/Q821008	Ali Sabieh Region
http://www.wikidata.org/entity/Q977	Djibouti	http://www.wikidata.org/entity/Q844929	Obock Region
http://www.wikidata.org/entity/Q977	Djibouti	http://www.wikidata.org/entity/Q12182414	Djibouti Region
http://www.wikidata.org/entity/Q986	Eritrea	http://www.wikidata.org/entity/Q27710	Maekel Region
http://www.wikidata.org/entity/Q986	Eritrea	http://www.wikidata.org/entity/Q27728	Debub Region
http://www.wikidata.org/entity/Q986	Eritrea	http://www.wikidata.org/entity/Q27910	Northern Red Sea Region
http://www.wikidata.org/entity/Q986	Eritrea	http://www.wikidata.org/entity/Q27928	Southern Red Sea Region
http://www.wikidata.org/entity/Q986	Eritrea	http://www.wikidata.org/entity/Q569468	Anseba Region
http://www.wikidata.org/entity/Q986	Eritrea	http://www.wikidata.org/entity/Q873012	Gash-Barka Region
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q281109	Estuaire Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q590802	Moyen-Ogooué Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q654438	Haut-Ogooué Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q823751	Ogooué-Maritime Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q823762	Ogooué-Lolo Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q823774	Ngounié Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q823800	Woleu-Ntem Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q823822	Ogooué-Ivindo Province
http://www.wikidata.org/entity/Q1000	Gabon	http://www.wikidata.org/entity/Q846017	Nyanga Province
http://www.wikidata.org/entity/Q1005	The Gambia	http://www.wikidata.org/entity/Q824373	Upper River Division
http://www.wikidata.org/entity/Q1005	The Gambia	http://www.wikidata.org/entity/Q824421	Lower River Division
http://www.wikidata.org/entity/Q1005	The Gambia	http://www.wikidata.org/entity/Q824431	Central River Division
http://www.wikidata.org/entity/Q1005	The Gambia	http://www.wikidata.org/entity/Q846158	West Coast Division
http://www.wikidata.org/entity/Q1005	The Gambia	http://www.wikidata.org/entity/Q846161	North Bank Division
http://www.wikidata.org/entity/Q1005	The Gambia	http://www.wikidata.org/entity/Q1544417	Greater Banjul Area
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q3733	Conakry
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q862611	Boké Region
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q868515	Labé Region
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q868520	Kindia Region
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q870146	Nzérékoré Region
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q870166	Faranah Region
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q870191	Kankan Region
http://www.wikidata.org/entity/Q1006	Guinea	http://www.wikidata.org/entity/Q1043650	Mamou Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q151909	Bolama region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q780838	Cacheu Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q799791	Bafatá
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q853991	Oio Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q862617	Quinara Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q872212	Gabú Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q872228	Biombo Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q1047255	Tombali Region
http://www.wikidata.org/entity/Q1007	Guinea-Bissau	http://www.wikidata.org/entity/Q1318549	Bissau Autonomous Sector
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q147081	Zanzan Region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q303645	Moyen-Comoé
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q395166	Agnéby
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q639491	Lagunes region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q729010	Denguélé Region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q799800	Bafing Region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q809733	Bas-Sassandra Region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q818774	Fromager
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q820486	Dix-Huit Montagnes
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q839083	Marahoué Region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q842491	N'zi-Comoé
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q842495	Sud-Comoé
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q842499	Moyen-Cavally
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q845706	Lacs Region
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q845709	Haut-Sassandra
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q845713	Sud-Bandama
http://www.wikidata.org/entity/Q1008	Ivory Coast	http://www.wikidata.org/entity/Q845721	Vallée du Bandama Region
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58268	Istria County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58289	Dubrovnik-Neretva County
http://www.wikidata.org/entity/Q224	Croatia	http://www.wikidata.org/entity/Q58330	Međimurje County
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q9248	Baku
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q127255	Yardimli District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q129352	Khankendi
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q131290	Ganja
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q147553	Zaqatala District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q152825	Naftalan
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q158903	Shusha
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q175459	Yevlakh
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q179538	Absheron District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q179833	Sumgait
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q201647	Aghdam District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q228811	Lankaran
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q230932	Mingachevir
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q234783	Shaki
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q241116	Shirvan
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q249252	Zangilan District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q249293	Zardab, Azerbaijan
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q269680	Astara District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q269986	Lankaran District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q275744	Aghstafa District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q275784	Aghdash District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q301832	Lachin District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330749	Gadabay District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330790	Khojaly District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330796	Qakh District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330800	Agsu District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330807	Beylagan District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330813	Khojavend District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330818	Aghjabadi District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330834	Bilasuvar District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330839	Shamakhi District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330843	Goranboy District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330850	Balakan District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330857	Barda District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q330864	Shaki District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q331687	Fuzuli District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q343908	Imishli District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q344252	Ismayilli District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q372795	Jalilabad District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q382132	Sabirabad District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q386506	Qusar District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q387994	Shabran District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q388087	Goygol District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q388960	Shusha District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q388980	Tovuz District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q389381	Gazakh District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q457485	Salyan District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q457491	Jabrayil District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q457494	Dashkasan District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q457499	Guba District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q457508	Gobustan District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q457513	Kalbajar District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q458524	Yevlakh District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q467491	Shamkir District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q476690	Hajigabul District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q476695	Masally District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q476703	Ujar District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q476708	Khizi District
http://www.wikidata.org/entity/Q227	Azerbaijan	http://www.wikidata.org/entity/Q477163	Goychay District
